session_id,item,idea_id,idea,condition
0,bottle,2,A Bottle-Shaped Bird Feeder: Use a clean and dry bottle to create a bird feeder that will attract birds to your backyard. Fill the bottle with birdseed and hang it from a tree using a piece of twine or fishing line. The bottle's unique shape will provide a fun and challenging experience for the birds as they try to reach the seed inside.,idea2
0,bottle,3,"A Bottle-Based Outdoor Lighting Fixture: Use a bottle as a base for a DIY outdoor lighting fixture. Cut a hole in the top of the bottle and insert a string of fairy lights or a small LED light. The bottle will provide a unique and rustic shape for the light, and it will also add a touch of whimsy and personality to your outdoor space.",idea2
0,bottle,4,"A Bottle-Shaped Musical Instrument: Use a bottle as a base for a DIY musical instrument. Cut a hole in the top of the bottle and insert a small metal or plastic tube. Then, attach a small piece of metal or plastic to the tube and use it to create a unique and soothing sound. You can also add a few drops of oil to the bottle to create a calming sc",idea2
1,bottle,0,"A mini greenhouse: Use a bottle as a mini greenhouse to grow small plants or herbs. Simply fill the bottle with soil, add a small plant or herb, and place it in a sunny spot. The bottle will provide a warm and humid environment for the plant to grow.",idea2
1,bottle,1,A musical instrument: Use a bottle as a makeshift percussion instrument. Fill the bottle with different amounts of water to create different tones and rhythms. You can use a wooden stick or a mallet to strike the bottle and create different sounds.,idea2
1,bottle,2,"A light source: Use a bottle as a makeshift lantern. Fill the bottle with water and add a few drops of food coloring. Then, use a candle or a small LED light to illuminate the inside of the bottle. The colored water will create a soft and soothing glow.",idea2
1,bottle,3,"A time capsule: Use a bottle as a time capsule to store small mementos or memories. Fill the bottle with small items that represent a specific time or place, such as a ticket stub, a coin, or a piece of clothing. Seal the bottle and bury it in your backyard or a special location. Open it in the future to remember the past.",idea2
1,bottle,4,"A message in a bottle: Use a bottle as a message in a bottle. Write a letter or a message on a piece of paper, roll it up, and place it inside the bottle. Then, toss the bottle into the ocean or a body of water. The message inside the bottle will be carried by the currents and may eventually be found by someone else, creating a unique and unexpected connection between people.",idea2
1,bottle,5,"A planter: Use a bottle as a planter for small plants or herbs. Simply fill the bottle with soil, add a small plant or herb, and place it in a sunny spot. The bottle will provide a unique and compact planter for your plants.",idea2
1,bottle,6,A bird feeder: Use a bottle as a bird feeder. Fill the bottle with birdseed and hang it from a tree using a piece of twine or a wire. The bottle,idea2
2,bottle,0,"A Bottle-Shaped Terrarium: Use a clean and dry plastic bottle to create a miniature indoor garden. Add a layer of small rocks or pebbles to the bottom of the bottle, followed by a layer of soil and your choice of small plants or moss. Place the bottle in a sunny spot and watch the plants grow.",idea2
2,bottle,1,A Bottle-Shaped Wind Chime: Use plastic bottles of different sizes and shapes to create a unique wind chime. Drill a small hole in the bottom of each bottle and thread a piece of twine or fishing line through the holes. Hang the bottles from a branch or a metal rod to create a musical and visual delight.,idea2
2,bottle,2,"A Bottle-Shaped Bird Feeder: Use a large plastic bottle to create a bird feeder that is both functional and eco-friendly. Cut a small hole in the side of the bottle and fill it with birdseed. Hang the bottle from a tree using a piece of twine or fishing line, and watch the birds enjoy their new feeding spot.",idea2
2,bottle,3,"A Bottle-Shaped Photo Display: Use a collection of empty plastic bottles to create a unique photo display. Clean and dry the bottles, then fill them with small objects or mementos that have sentimental value. Place a photo of a special memory or place inside each bottle, and display them on a shelf or mantle as a creative and personalized photo display.",idea2
2,bottle,4,"A Bottle-Shaped Lamp: Use a clear plastic bottle to create a unique and eco-friendly lamp. Cut a small hole in the side of the bottle and insert a string of fairy lights or a small LED light. Place the bottle on a table or shelf, and enjoy the warm and cozy glow.",idea2
2,bottle,5,"A Bottle-Shaped Planter: Use a plastic bottle to create a planter for your favorite herbs or succulents. Cut the top off the bottle and add a few holes in the bottom for drainage. Fill the bottle with soil and your choice of plant, and place it in",idea2
3,bottle,0,"Bottle Terrarium: Use a clean, empty bottle as a mini-garden for small plants or moss. Add a few decorative stones, pebbles, or shells to create a visually interesting landscape.",idea2
3,bottle,1,"Bottle Wind Chime: Use different sizes and shapes of bottles to create a unique wind chime. Fill each bottle with a different amount of water to create different tones, and hang them from a branch or a metal rod.",idea2
3,bottle,2,"Bottle Drum: Use a large, empty bottle as a drum. Fill the bottle with different amounts of water to create different tones, and use a stick or a pencil to tap out a beat.",idea2
3,bottle,3,"Bottle Sensory Garden: Create a sensory garden using bottles as the base for each plant. Fill the bottles with a variety of materials such as sand, rice, or beans, and add small plants or herbs to create a tactile and visual experience.",idea2
3,bottle,4,"Bottle Cityscape: Use bottles as the base for a DIY cityscape. Cut out buildings and structures from cardboard or paper, and glue them onto the bottles to create a miniature city.",idea2
3,bottle,5,"Bottle Musical Instruments: Use bottles as the base for DIY musical instruments, such as a bottle xylophone or a bottle marimba. Fill each bottle with a different amount of water to create different tones.",idea2
3,bottle,6,"Bottle Pencil Holder: Use a clean, empty bottle as a pencil holder. Fill the bottle with small rocks or pebbles to keep the pencils from falling over.",idea2
3,bottle,7,"Bottle Desk Organizer: Use a clean, empty bottle as a desk organizer. Fill the bottle with small items such as paper clips, rubber bands, or pushpins to keep your desk tidy.",idea2
3,bottle,8,"Bottle Vase: Use a clean, empty bottle as a vase for fresh flowers or artificial flowers. Add a few decorative stones or pebbles to create a visually interesting base.",idea2
3,bottle,9,Bottle Steampunk Project: Use bott,idea2
4,bottle,0,"Bottle Terrarium: Use an empty bottle as a mini greenhouse for small plants or herbs. Drill a few holes in the bottom for drainage, fill with soil and add a few small plants or herbs. Place it on a windowsill and watch it grow.",idea2
4,bottle,1,"Bottle Wind Chime: Clean and dry out an empty bottle, then fill it with small objects such as pebbles, beads or small bells. Hang it from a tree branch or a porch using a piece of twine or fishing line. The wind will create a soothing sound as the objects inside the bottle move around.",idea2
4,bottle,2,Bottle Lamp: Use an empty bottle as a unique lamp. Cut a hole in the top of the bottle just big enough to fit a small LED light or a tea light candle. Add some decorative stones or beads around the base of the bottle to create a warm and cozy glow.,idea2
4,bottle,3,"Bottle Bird Feeder: Clean and dry out an empty bottle, then fill it with birdseed. Hang it from a tree branch using a piece of twine or fishing line. The bottle shape will provide a fun and unique feeding station for birds.",idea2
4,bottle,4,"Bottle Drum: Use an empty bottle as a drum. Fill it with different materials such as rice, beans or small pebbles to create different sounds. Use a wooden spoon or a stick to play the bottle drum. You can also decorate the bottle with paint or stickers to make it more visually appealing.",idea2
4,bottle,5,"Bottle Sensory Bin: Fill an empty bottle with different textures such as sand, rice, or beans, and add a few small toys or objects to explore. This can provide a fun and engaging sensory experience for kids or adults alike.",idea2
4,bottle,6,"Bottle Herb Garden: Use an empty bottle as a mini herb garden. Cut a few holes in the bottom for drainage, fill with soil and add a few small herb plants. Place it on a windowsill and watch it grow.",idea2
4,bottle,7,Bottle Photo Display: Use an empty bottle as a unique,idea2
5,bottle,0,"Bottle Terrarium: Use a clean, empty bottle as a mini indoor garden. Add a small amount of soil, a few small plants or seeds, and some water, and you'll have a unique and quirky terrarium. You can even add some decorative stones or shells to make it more visually interesting.",idea2
5,bottle,1,"Bottle Wind Chimes: Clean out some empty bottles and fill them with different materials to create unique wind chimes. You could use small rocks, pebbles, or even beads to create different sounds and tones. Hang them from a tree or a porch to add some musical ambiance to your outdoor space.",idea2
5,bottle,2,"Bottle Lamp: Use a clean, empty bottle as a base for a lamp. Add a lamp kit or some fairy lights, and you'll have a one-of-a-kind lighting fixture. You can even decorate the bottle with paint or glitter to make it more visually interesting.",idea2
5,bottle,3,"Bottle Planters: Use clean, empty bottles as planters for your plants. You can add some decorative paint or stickers to make them more visually interesting. This is a great way to upcycle and reuse old bottles, and it's also a unique way to display your plants.",idea2
5,bottle,4,"Bottle Drum: Use a large, clean empty bottle as a drum. Fill it with different materials, such as beads, pebbles, or even small toys, to create different sounds and tones. You can even add some decorative paint or stickers to make it more visually interesting. This is a fun and creative way to create music and experiment with different sounds.",idea2
5,bottle,5,"Bottle Bird Feeder: Use a clean, empty bottle as a bird feeder. Fill it with birdseed and hang it from a tree using a piece of twine or fishing line. This is a great way to attract birds to your backyard and enjoy watching them up close.",idea2
5,bottle,6,"Bottle Herb Garden: Use a clean, empty bottle as a mini herb garden. Add some soil, a few herb seeds, and some water, and you'll have a unique and",idea2
6,bottle,0,"A bottle as a mini greenhouse: Clean and dry a bottle, then fill it with soil and a small plant. Place it in a sunny spot and watch the plant grow. The bottle will provide a mini greenhouse effect, allowing the plant to thrive in a small space.",idea2
6,bottle,1,"A bottle as a wind chime: Clean and dry a bottle, then fill it with small objects such as pebbles, beads, or small bells. Hang the bottle from a tree branch or a porch using a piece of twine or fishing line. The wind will cause the objects inside the bottle to move, creating a soothing sound.",idea2
6,bottle,2,"A bottle as a bird feeder: Clean and dry a bottle, then fill it with birdseed. Hang the bottle from a tree branch using a piece of twine or fishing line. The birdseed will attract birds, and the bottle's shape will provide a unique feeding experience for them.",idea2
6,bottle,3,"A bottle as a terrarium: Clean and dry a bottle, then fill it with small plants, rocks, and soil. Add a few small decorative objects such as seashells or pebbles. The bottle will provide a miniature environment for the plants to grow, and the decorative objects will add visual interest.",idea2
6,bottle,4,"A bottle as a musical instrument: Clean and dry a bottle, then fill it with different amounts of water to create different pitches. Use a wooden stick or a pencil to strike the bottle and create different sounds. Experiment with different amounts of water and striking techniques to create a unique and interesting sound.",idea2
6,bottle,5,"A bottle as a planter: Clean and dry a bottle, then fill it with soil and a small plant. Use the bottle as a planter for a desk or table, or as a unique addition to a garden or patio.",idea2
6,bottle,6,"A bottle as a candle holder: Clean and dry a bottle, then fill it with water and add a floating candle. The bottle will provide a unique and stable base for the candle, and the water will help to diffuse the light.",idea2
6,bottle,7,A bottle,idea2
7,bottle,0,"Bottle Planters with a Built-In Watering System: Use empty bottles as planters for small plants or herbs, and incorporate a built-in watering system to ensure your plants stay healthy and hydrated.",idea2
7,bottle,1,"Interactive Bottle Instruments: Turn empty bottles into musical instruments, such as shakers, drums, or flutes, using different materials like beads, pebbles, or straws to create different sounds.",idea2
7,bottle,2,"Bottle Terrariums with a Twist: Create mini indoor gardens in empty bottles, but instead of using soil and plants, fill them with colorful rocks, pebbles, or beads to create a unique and mesmerizing display.",idea2
7,bottle,3,"Cardboard Bottle Boxes: Use empty bottles as packing materials for storing and transporting small items like pens, pencils, or beads.",idea2
7,bottle,4,"Bottle Wind Chimes: Turn empty bottles into wind chimes by filling them with different materials like pebbles, beads, or small bells to create a unique and soothing sound.",idea2
7,bottle,5,"Bottle Kaleidoscopes: Create a kaleidoscope effect inside an empty bottle by filling it with colorful materials like tinfoil, paper, or beads, and adding a small mirror or lens to create a mesmerizing reflection.",idea2
7,bottle,6,"Bottle Luminaries: Use empty bottles as lanterns by filling them with a glowing material like glow-in-the-dark paint or small LED lights, and adding a decorative label or design.",idea2
7,bottle,7,Bottle Bird Feeders: Turn empty bottles into bird feeders by filling them with birdseed and hanging them from a tree using a piece of twine or fishing line.,idea2
7,bottle,8,"Bottle Pinhole Cameras: Create a simple camera using an empty bottle, a small piece of film, and a pinhole to capture unique and creative photos.",idea2
7,bottle,9,Bottle Pencil Holders: Use empty bottles as pencil holders by cutting a small hole in the top and inserting a pencil or pen. Add a decorative label or design to make it more visually,idea2
8,bottle,0,"Bottle Terrarium: Use a clean, empty bottle as a mini greenhouse for small plants or herbs. Add a layer of activated charcoal to the bottom of the bottle to help retain moisture and provide nutrients to the plants. You can also add a few decorative stones or pebbles to create a unique and visually appealing terrarium.",idea2
8,bottle,1,"Bottle Wind Chimes: Clean and dry a few empty bottles, then fill them with different materials to create unique sounds when the wind blows. You can use small rocks, pebbles, or even coins to create different tones and rhythms. Attach the bottles to a piece of driftwood or a metal rod to create a wind chime that will add a musical touch to your outdoor space.",idea2
8,bottle,2,"Bottle Lamp: Use a clean, empty bottle as a base for a unique table lamp. Drill a hole in the top of the bottle and insert a string of LED lights or a small candle. You can also add some decorative twine or yarn around the bottle to give it a cozy, rustic look.",idea2
8,bottle,3,"Bottle Planters: Use clean, empty bottles as planters for small herbs or succulents. Add a layer of activated charcoal to the bottom of the bottle to help retain moisture, and use a small amount of potting soil to plant your herbs or succulents. You can also decorate the bottles with paint or stickers to give them a personalized touch.",idea2
8,bottle,4,"Bottle Kaleidoscope: Clean and dry a few empty bottles, then fill them with different colored paper or foil to create a unique kaleidoscope effect. Attach the bottles to a piece of wood or a metal rod, and add some decorative tape or ribbon to create a visually appealing and interactive art piece.",idea2
8,bottle,5,"Bottle Sensory Bottles: Fill clean, empty bottles with different textures, smells, or tastes to create sensory bottles that engage multiple senses. You can use rice, beans, or sand for texture, essential oils or perfumes for smell",idea2
9,bottle,0,"Bottle Planters: Use empty bottles as planters for small plants or herbs. Simply cut the top off the bottle, add some soil and your chosen plant, and you have a unique and eco-friendly planter.",idea2
9,bottle,1,"Bottle Wind Chimes: Use empty bottles as wind chimes by filling them with different materials, such as rocks, beads, or small bells, and hanging them from a tree or porch. The bottles will create a soothing sound as the wind blows and add a touch of whimsy to your outdoor space.",idea2
9,bottle,2,"Bottle Terrarium: Create a miniature garden inside an empty bottle by filling it with small plants, rocks, and soil. This is a great way to display your plants in a unique and creative way.",idea2
9,bottle,3,"Bottle Art: Use empty bottles as a canvas for your art. You can paint, draw, or decoupage on the bottles to create unique and eye-catching pieces of art. You can also use the bottles as a base for your art, by gluing other materials, such as buttons or seashells, onto the bottle to create a 3D effect.",idea2
9,bottle,4,"Bottle Musical Instruments: Use empty bottles as musical instruments by filling them with different materials, such as rocks, beads, or small bells, and using them as shakers or drums. You can also experiment with different materials to create unique sounds and rhythms.",idea2
9,bottle,5,Bottle Lamps: Turn empty bottles into lamps by filling them with water and adding a floating candle or LED light. The water will create a soothing effect and the bottle will provide a unique and quirky base for the lamp.,idea2
9,bottle,6,"Bottle DIY Projects: Use empty bottles as a base for a variety of DIY projects, such as making a bottle bird feeder, a bottle planter, or a bottle wind chime. You can also use the bottles as a base for your own creative projects, such as making a bottle lantern or a bottle sculpture.",idea2
9,bottle,7,"Bottle Science Experiments: Use empty bottles as a base for science experiments, such as creating",idea2
